path,original_path,label
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\18.6368_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\18.6368.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\19.6608_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\19.6608.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\20.2752_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\20.2752.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\21.2992_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\21.2992.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\22.7328_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\22.7328.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\23.3472_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\23.3472.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\24.7808_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\24.7808.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.0096_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.0096.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\26.2144_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\26.2144.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\27.0336_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\27.0336.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\28.672_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\28.672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\29.2864_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\29.2864.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\30.5152_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\30.5152.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\31.1296_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\31.1296.csv,2
